20:12:17.758810 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.776672 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.842757 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 76724 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.645894 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.646748 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.654230 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 77594 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.853617 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], ack 1, win 1339, options [nop,nop,TS val 77799 ecr 4294820485,mptcp add-addr id 3 112.26.1.1,mptcp dss ack 3262968525], length 0
20:13:18.294457 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 421261:422689, ack 1, win 4017, options [nop,nop,TS val 136653 ecr 4294878819,mptcp dss ack 3262968525 seq 1977407437 subseq 421261 len 1428 csum 0x24e4], length 1428
20:13:18.302769 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 525317:526745, ack 1, win 4017, options [nop,nop,TS val 137083 ecr 4294879304,mptcp dss ack 3262968525 seq 1977418861 subseq 525317 len 1428 csum 0x6c78], length 1428
20:13:18.310295 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 521033:522461, ack 1, win 4017, options [nop,nop,TS val 136872 ecr 4294879117,mptcp dss ack 3262968525 seq 1977411721 subseq 521033 len 1428 csum 0x732], length 1428
20:13:18.321825 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 526745:528173, ack 1, win 4017, options [nop,nop,TS val 137166 ecr 4294879336,mptcp dss ack 3262968525 seq 1977420289 subseq 526745 len 1428 csum 0x3ad4], length 1428
20:13:18.328117 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 521033:522461, ack 1, win 4017, options [nop,nop,TS val 136872 ecr 4294879117,mptcp dss ack 3262968525 seq 1977411721 subseq 521033 len 1428 csum 0x732], length 1428
20:13:18.393591 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 426973:428401, ack 1, win 4017, options [nop,nop,TS val 137170 ecr 4294879512,mptcp dss ack 3262968525 seq 1977421717 subseq 426973 len 1428 csum 0xc6c6], length 1428
20:13:18.411661 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 424117:425545, ack 1, win 4017, options [nop,nop,TS val 136753 ecr 4294878905,mptcp dss ack 3262968525 seq 1977410293 subseq 424117 len 1428 csum 0xaf03], length 1428
20:13:18.417323 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 522461:523889, ack 1, win 4017, options [nop,nop,TS val 136872 ecr 4294879117,mptcp dss ack 3262968525 seq 1977413149 subseq 522461 len 1428 csum 0x4784], length 1428
20:13:18.436913 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 528173:529601, ack 1, win 4017, options [nop,nop,TS val 137383 ecr 4294879538,mptcp dss ack 3262968525 seq 1977423145 subseq 528173 len 1428 csum 0x9a69], length 1428
20:13:18.492155 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 523889:525317, ack 1, win 4017, options [nop,nop,TS val 136872 ecr 4294879117,mptcp dss ack 3262968525 seq 1977414577 subseq 523889 len 1428 csum 0xd5ed], length 1428
20:13:18.503835 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 522461:523889, ack 1, win 4017, options [nop,nop,TS val 136872 ecr 4294879117,mptcp dss ack 3262968525 seq 1977413149 subseq 522461 len 1428 csum 0x4784], length 1428
20:13:18.604645 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 525317:526745, ack 1, win 4017, options [nop,nop,TS val 137083 ecr 4294879304,mptcp dss ack 3262968525 seq 1977418861 subseq 525317 len 1428 csum 0x6c78], length 1428
20:13:18.615915 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 529601:531029, ack 1, win 4017, options [nop,nop,TS val 137559 ecr 4294879619,mptcp dss ack 3262968525 seq 1977424573 subseq 529601 len 1428 csum 0xd191], length 1428
20:13:18.617084 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 523889:525317, ack 1, win 4017, options [nop,nop,TS val 136872 ecr 4294879117,mptcp dss ack 3262968525 seq 1977414577 subseq 523889 len 1428 csum 0xd5ed], length 1428
20:13:18.640196 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 526745:528173, ack 1, win 4017, options [nop,nop,TS val 137166 ecr 4294879336,mptcp dss ack 3262968525 seq 1977420289 subseq 526745 len 1428 csum 0x3ad4], length 1428
20:13:18.642566 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 425545:426973, ack 1, win 4017, options [nop,nop,TS val 136942 ecr 4294879255,mptcp dss ack 3262968525 seq 1977416005 subseq 425545 len 1428 csum 0xd42f], length 1428
20:13:18.708930 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 531029:532457, ack 1, win 4017, options [nop,nop,TS val 137651 ecr 4294879743,mptcp dss ack 3262968525 seq 1977426001 subseq 531029 len 1428 csum 0x6c52], length 1428
20:13:18.718770 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 525317:526745, ack 1, win 4017, options [nop,nop,TS val 137083 ecr 4294879304,mptcp dss ack 3262968525 seq 1977418861 subseq 525317 len 1428 csum 0x6c78], length 1428
20:13:18.724797 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 418405, win 24504, options [nop,nop,TS val 4294880001 ecr 136131,nop,nop,sack 1 {421261:422689},mptcp dss ack 1977388873], length 0
20:13:18.733848 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 526745:528173, ack 1, win 4017, options [nop,nop,TS val 137166 ecr 4294879336,mptcp dss ack 3262968525 seq 1977420289 subseq 526745 len 1428 csum 0x3ad4], length 1428
20:13:18.796024 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 72829:74257, ack 1, win 4017, options [nop,nop,TS val 137728 ecr 4294879227,mptcp dss ack 3262968525 seq 1977388873 subseq 72829 len 1428 csum 0x62c6], length 1428
20:13:18.816812 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 428401:429829, ack 1, win 4017, options [nop,nop,TS val 137728 ecr 4294880001,mptcp dss ack 3262968525 seq 1977388873 subseq 428401 len 1428 csum 0xf5cc], length 1428
20:13:18.823005 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 528173:529601, ack 1, win 4017, options [nop,nop,TS val 137383 ecr 4294879538,mptcp dss ack 3262968525 seq 1977423145 subseq 528173 len 1428 csum 0x9a69], length 1428
20:13:18.832003 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 426973:428401, ack 1, win 4017, options [nop,nop,TS val 137170 ecr 4294879512,mptcp dss ack 3262968525 seq 1977421717 subseq 426973 len 1428 csum 0xc6c6], length 1428
20:13:18.841254 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 418405, win 24504, options [nop,nop,TS val 4294880118 ecr 136131,nop,nop,sack 2 {424117:425545}{421261:422689},mptcp dss ack 1977388873], length 0
20:13:18.896067 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 532457:533885, ack 1, win 4017, options [nop,nop,TS val 137784 ecr 4294880035,mptcp dss ack 3262968525 seq 1977393157 subseq 532457 len 1428 csum 0xa12], length 1428
20:13:18.909842 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 529601:531029, ack 1, win 4017, options [nop,nop,TS val 137559 ecr 4294879619,mptcp dss ack 3262968525 seq 1977424573 subseq 529601 len 1428 csum 0xd191], length 1428
20:13:18.913247 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 533885:535313, ack 1, win 4017, options [nop,nop,TS val 137784 ecr 4294880035,mptcp dss ack 3262968525 seq 1977394585 subseq 533885 len 1428 csum 0xee98], length 1428
20:13:18.926636 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 528173:529601, ack 1, win 4017, options [nop,nop,TS val 137383 ecr 4294879538,mptcp dss ack 3262968525 seq 1977423145 subseq 528173 len 1428 csum 0x9a69], length 1428
20:13:18.995157 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 418405:419833, ack 1, win 4017, options [nop,nop,TS val 137788 ecr 4294880118,mptcp dss ack 3262968525 seq 1977400297 subseq 418405 len 1428 csum 0xe918], length 1428
20:13:19.007339 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 531029:532457, ack 1, win 4017, options [nop,nop,TS val 137651 ecr 4294879743,mptcp dss ack 3262968525 seq 1977426001 subseq 531029 len 1428 csum 0x6c52], length 1428
20:13:19.031115 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 529601:531029, ack 1, win 4017, options [nop,nop,TS val 137559 ecr 4294879619,mptcp dss ack 3262968525 seq 1977424573 subseq 529601 len 1428 csum 0xd191], length 1428
20:13:19.041367 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 535313:536741, ack 1, win 4017, options [nop,nop,TS val 137877 ecr 4294880210,mptcp dss ack 3262968525 seq 1977397441 subseq 535313 len 1428 csum 0x8edf], length 1428
20:13:19.048495 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 418405, win 24504, options [nop,nop,TS val 4294880349 ecr 136131,nop,nop,sack 2 {424117:426973}{421261:422689},mptcp dss ack 1977388873], length 0
20:13:19.107367 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 531029:532457, ack 1, win 4017, options [nop,nop,TS val 137651 ecr 4294879743,mptcp dss ack 3262968525 seq 1977426001 subseq 531029 len 1428 csum 0x6c52], length 1428
20:13:19.116108 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 419833:421261, ack 1, win 4017, options [nop,nop,TS val 137995 ecr 4294880349,mptcp dss ack 3262968525 seq 1977403153 subseq 419833 len 1428 csum 0x4bd6], length 1428
20:13:19.137696 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 532457:533885, ack 1, win 4017, options [nop,nop,TS val 137784 ecr 4294880035,mptcp dss ack 3262968525 seq 1977393157 subseq 532457 len 1428 csum 0xa12], length 1428
20:13:19.139611 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 532457:533885, ack 1, win 4017, options [nop,nop,TS val 137784 ecr 4294880035,mptcp dss ack 3262968525 seq 1977393157 subseq 532457 len 1428 csum 0xa12], length 1428
20:13:19.148221 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 536741:538169, ack 1, win 4017, options [nop,nop,TS val 138049 ecr 4294880320,mptcp dss ack 3262968525 seq 1977398869 subseq 536741 len 1428 csum 0x55d9], length 1428
20:13:19.234133 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 428401:429829, ack 1, win 4017, options [nop,nop,TS val 137728 ecr 4294880001,mptcp dss ack 3262968525 seq 1977388873 subseq 428401 len 1428 csum 0xf5cc], length 1428
20:13:19.239947 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 533885:535313, ack 1, win 4017, options [nop,nop,TS val 137784 ecr 4294880035,mptcp dss ack 3262968525 seq 1977394585 subseq 533885 len 1428 csum 0xee98], length 1428
20:13:19.305713 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 418405, win 24504, options [nop,nop,TS val 4294880535 ecr 136131,nop,nop,sack 2 {424117:428401}{421261:422689},mptcp dss ack 1977388873], length 0
20:13:19.310757 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 533885:535313, ack 1, win 4017, options [nop,nop,TS val 137784 ecr 4294880035,mptcp dss ack 3262968525 seq 1977394585 subseq 533885 len 1428 csum 0xee98], length 1428
20:13:19.311983 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 422689:424117, ack 1, win 4017, options [nop,nop,TS val 138252 ecr 4294880535,mptcp dss ack 3262968525 seq 1977408865 subseq 422689 len 1428 csum 0xf9b5], length 1428
20:13:19.331123 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 538169:539597, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977417433 subseq 538169 len 1428 csum 0x8e5e], length 1428
20:13:19.399621 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 535313:536741, ack 1, win 4017, options [nop,nop,TS val 137877 ecr 4294880210,mptcp dss ack 3262968525 seq 1977397441 subseq 535313 len 1428 csum 0x8edf], length 1428
20:13:19.408135 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 539597:541025, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977427429 subseq 539597 len 1428 csum 0x1477], length 1428
20:13:19.410544 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 535313:536741, ack 1, win 4017, options [nop,nop,TS val 137877 ecr 4294880210,mptcp dss ack 3262968525 seq 1977397441 subseq 535313 len 1428 csum 0x8edf], length 1428
20:13:19.429377 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 541025:542453, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977428857 subseq 541025 len 1428 csum 0x490b], length 1428
20:13:19.435644 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 418405:419833, ack 1, win 4017, options [nop,nop,TS val 137788 ecr 4294880118,mptcp dss ack 3262968525 seq 1977400297 subseq 418405 len 1428 csum 0xe918], length 1428
20:13:19.499570 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 536741:538169, ack 1, win 4017, options [nop,nop,TS val 138049 ecr 4294880320,mptcp dss ack 3262968525 seq 1977398869 subseq 536741 len 1428 csum 0x55d9], length 1428
20:13:19.506312 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 536741:538169, ack 1, win 4017, options [nop,nop,TS val 138049 ecr 4294880320,mptcp dss ack 3262968525 seq 1977398869 subseq 536741 len 1428 csum 0x55d9], length 1428
20:13:19.513883 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 542453:543881, ack 1, win 4017, options [nop,nop,TS val 138459 ecr 4294880622,mptcp dss ack 3262968525 seq 1977430285 subseq 542453 len 1428 csum 0xe603], length 1428
20:13:19.538095 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 538169:539597, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977417433 subseq 538169 len 1428 csum 0x8e5e], length 1428
20:13:19.599444 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 419833:421261, ack 1, win 4017, options [nop,nop,TS val 137995 ecr 4294880349,mptcp dss ack 3262968525 seq 1977403153 subseq 419833 len 1428 csum 0x4bd6], length 1428
20:13:19.619618 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 539597:541025, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977427429 subseq 539597 len 1428 csum 0x1477], length 1428
20:13:19.627135 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 543881:545309, ack 1, win 4017, options [nop,nop,TS val 138573 ecr 4294880737,mptcp dss ack 3262968525 seq 1977431713 subseq 543881 len 1428 csum 0x7004], length 1428
20:13:19.639082 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 538169:539597, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977417433 subseq 538169 len 1428 csum 0x8e5e], length 1428
20:13:19.707189 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 541025:542453, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977428857 subseq 541025 len 1428 csum 0x490b], length 1428
20:13:19.718124 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 545309:546737, ack 1, win 4017, options [nop,nop,TS val 138664 ecr 4294880813,mptcp dss ack 3262968525 seq 1977433141 subseq 545309 len 1428 csum 0xf7a7], length 1428
20:13:19.722597 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 539597:541025, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977427429 subseq 539597 len 1428 csum 0x1477], length 1428
20:13:19.734840 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 546737:548165, ack 1, win 4017, options [nop,nop,TS val 138664 ecr 4294880813,mptcp dss ack 3262968525 seq 1977434569 subseq 546737 len 1428 csum 0xde72], length 1428
20:13:19.740053 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 541025:542453, ack 1, win 4017, options [nop,nop,TS val 138273 ecr 4294880440,mptcp dss ack 3262968525 seq 1977428857 subseq 541025 len 1428 csum 0x490b], length 1428
20:13:19.804146 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 418405, win 24504, options [nop,nop,TS val 4294880940 ecr 136131,nop,nop,sack 2 {424117:429829}{421261:422689},mptcp dss ack 1977388873], length 0
20:13:19.822434 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 542453:543881, ack 1, win 4017, options [nop,nop,TS val 138459 ecr 4294880622,mptcp dss ack 3262968525 seq 1977430285 subseq 542453 len 1428 csum 0xe603], length 1428
20:13:19.828279 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 422689:424117, ack 1, win 4017, options [nop,nop,TS val 138252 ecr 4294880535,mptcp dss ack 3262968525 seq 1977408865 subseq 422689 len 1428 csum 0xf9b5], length 1428
20:13:19.843216 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 429829:431257, ack 1, win 4017, options [nop,nop,TS val 138788 ecr 4294880940,mptcp dss ack 3262968525 seq 1977435997 subseq 429829 len 1428 csum 0x2a32], length 1428
20:13:19.847295 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 543881:545309, ack 1, win 4017, options [nop,nop,TS val 138573 ecr 4294880737,mptcp dss ack 3262968525 seq 1977431713 subseq 543881 len 1428 csum 0x7004], length 1428
20:13:19.909951 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 542453:543881, ack 1, win 4017, options [nop,nop,TS val 138459 ecr 4294880622,mptcp dss ack 3262968525 seq 1977430285 subseq 542453 len 1428 csum 0xe603], length 1428
20:13:19.917266 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 548165:549593, ack 1, win 4017, options [nop,nop,TS val 138788 ecr 4294880900,mptcp dss ack 3262968525 seq 1977437425 subseq 548165 len 1428 csum 0xefdb], length 1428
20:13:19.922006 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 419833, win 24375, options [nop,nop,TS val 4294881142 ecr 137788,nop,nop,sack 2 {424117:429829}{421261:422689},mptcp dss ack 1977398869], length 0
20:13:19.923720 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 543881:545309, ack 1, win 4017, options [nop,nop,TS val 138573 ecr 4294880737,mptcp dss ack 3262968525 seq 1977431713 subseq 543881 len 1428 csum 0x7004], length 1428
20:13:19.945655 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 431257:432685, ack 1, win 4017, options [nop,nop,TS val 138869 ecr 4294881142,mptcp dss ack 3262968525 seq 1977438853 subseq 431257 len 1428 csum 0x317c], length 1428
20:13:20.008967 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 81397:82825, ack 1, win 4017, options [nop,nop,TS val 138878 ecr 4294881020,mptcp dss ack 3262968525 seq 1977440281 subseq 81397 len 1428 csum 0x1f5c], length 1428
20:13:20.011494 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 545309:546737, ack 1, win 4017, options [nop,nop,TS val 138664 ecr 4294880813,mptcp dss ack 3262968525 seq 1977433141 subseq 545309 len 1428 csum 0xf7a7], length 1428
20:13:20.015465 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 545309:546737, ack 1, win 4017, options [nop,nop,TS val 138664 ecr 4294880813,mptcp dss ack 3262968525 seq 1977433141 subseq 545309 len 1428 csum 0xf7a7], length 1428
20:13:20.103875 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 82825:84253, ack 1, win 4017, options [nop,nop,TS val 138878 ecr 4294881020,mptcp dss ack 3262968525 seq 1977441709 subseq 82825 len 1428 csum 0x77c], length 1428
20:13:20.111221 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 422689, win 24380, options [nop,nop,TS val 4294881306 ecr 137995,nop,nop,sack 1 {424117:429829},mptcp dss ack 1977408865], length 0
20:13:20.124265 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 546737:548165, ack 1, win 4017, options [nop,nop,TS val 138664 ecr 4294880813,mptcp dss ack 3262968525 seq 1977434569 subseq 546737 len 1428 csum 0xde72], length 1428
20:13:20.127197 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 546737:548165, ack 1, win 4017, options [nop,nop,TS val 138664 ecr 4294880813,mptcp dss ack 3262968525 seq 1977434569 subseq 546737 len 1428 csum 0xde72], length 1428
20:13:20.138330 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 84253:85681, ack 1, win 4017, options [nop,nop,TS val 138878 ecr 4294881020,mptcp dss ack 3262968525 seq 1977443137 subseq 84253 len 1428 csum 0xdd95], length 1428
20:13:20.196131 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 429829:431257, ack 1, win 4017, options [nop,nop,TS val 138788 ecr 4294880940,mptcp dss ack 3262968525 seq 1977435997 subseq 429829 len 1428 csum 0x2a32], length 1428
20:13:20.210525 IP 112.26.1.1.45881 > 112.26.0.8.39207: Flags [.], seq 85681:87109, ack 1, win 4017, options [nop,nop,TS val 138878 ecr 4294881020,mptcp dss ack 3262968525 seq 1977444565 subseq 85681 len 1428 csum 0x9194], length 1428
20:13:20.220774 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 429829, win 24341, options [nop,nop,TS val 4294881534 ecr 138252,mptcp dss ack 1977430285], length 0
20:13:20.239339 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 549593:551021, ack 1, win 4017, options [nop,nop,TS val 138967 ecr 4294881113,mptcp dss ack 3262968525 seq 1977445993 subseq 549593 len 1428 csum 0x9061], length 1428
20:13:20.240553 IP 112.26.3.1.45881 > 112.26.0.8.37533: Flags [.], seq 431257:432685, ack 1, win 4017, options [nop,nop,TS val 138869 ecr 4294881142,mptcp dss ack 3262968525 seq 1977438853 subseq 431257 len 1428 csum 0x317c], length 1428
20:13:20.307158 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 551021:552449, ack 1, win 4017, options [nop,nop,TS val 138967 ecr 4294881113,mptcp dss ack 3262968525 seq 1977447421 subseq 551021 len 1428 csum 0x2a9], length 1428
20:13:20.311581 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 548165:549593, ack 1, win 4017, options [nop,nop,TS val 138788 ecr 4294880900,mptcp dss ack 3262968525 seq 1977437425 subseq 548165 len 1428 csum 0xefdb], length 1428
20:13:20.317413 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 548165:549593, ack 1, win 4017, options [nop,nop,TS val 138788 ecr 4294880900,mptcp dss ack 3262968525 seq 1977437425 subseq 548165 len 1428 csum 0xefdb], length 1428
20:13:20.345929 IP 112.26.0.8.37533 > 112.26.3.1.45881: Flags [.], ack 431257, win 24558, options [nop,nop,TS val 4294881850 ecr 138788,mptcp dss ack 1977437425], length 0
20:13:20.417777 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 552449:553877, ack 1, win 4017, options [nop,nop,TS val 138985 ecr 4294881345,mptcp dss ack 3262968525 seq 1977448849 subseq 552449 len 1428 csum 0x349e], length 1428
20:13:20.420435 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 549593:551021, ack 1, win 4017, options [nop,nop,TS val 138967 ecr 4294881113,mptcp dss ack 3262968525 seq 1977445993 subseq 549593 len 1428 csum 0x9061], length 1428
